nombre,local,precio,enlace,año,mes,dia,hora,ubicacion,lat,long
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,13.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873329/,2023,11,30,18:00,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,13.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873330/,2023,11,30,18:15,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,13.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873331/,2023,11,30,18:30,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,13.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873332/,2023,11,30,18:45,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,13.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873333/,2023,11,30,19:00,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,13.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873334/,2023,11,30,19:15,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,13.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873335/,2023,11,30,19:30,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,13.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873336/,2023,11,30,19:45,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,13.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873337/,2023,11,30,20:00,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,13.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873338/,2023,11,30,20:15,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,13.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873339/,2023,11,30,20:30,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,13.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873340/,2023,11,30,20:45,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,13.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873341/,2023,11,30,21:00,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,13.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873342/,2023,11,30,21:15,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,13.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873343/,2023,11,30,21:30,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,13.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873344/,2023,11,30,21:45,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873358/,2023,12,1,20:15,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873359/,2023,12,1,20:30,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873360/,2023,12,1,20:45,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873361/,2023,12,1,21:00,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873362/,2023,12,1,21:15,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873363/,2023,12,1,21:30,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873364/,2023,12,1,21:45,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873382/,2023,12,2,21:15,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873383/,2023,12,2,21:30,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873384/,2023,12,2,21:45,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873394/,2023,12,3,19:15,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873395/,2023,12,3,19:30,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873396/,2023,12,3,19:45,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873397/,2023,12,3,20:00,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873398/,2023,12,3,20:15,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873399/,2023,12,3,20:30,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873400/,2023,12,3,20:45,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873401/,2023,12,3,21:00,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873402/,2023,12,3,21:15,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873403/,2023,12,3,21:30,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873404/,2023,12,3,21:45,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,13.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873405/,2023,12,4,17:00,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,13.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873406/,2023,12,4,17:15,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,13.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873407/,2023,12,4,17:30,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,13.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873408/,2023,12,4,17:45,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,13.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873409/,2023,12,4,18:00,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,13.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873410/,2023,12,4,18:15,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,13.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873411/,2023,12,4,18:30,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,13.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873412/,2023,12,4,18:45,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,13.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873413/,2023,12,4,19:00,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,13.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873414/,2023,12,4,19:15,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,13.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873415/,2023,12,4,19:30,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,13.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873416/,2023,12,4,19:45,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,13.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873417/,2023,12,4,20:00,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,13.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873418/,2023,12,4,20:15,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,13.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873419/,2023,12,4,20:30,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,13.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873420/,2023,12,4,20:45,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,13.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873421/,2023,12,4,21:00,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,13.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873422/,2023,12,4,21:15,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,13.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873423/,2023,12,4,21:30,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,13.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873424/,2023,12,4,21:45,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873425/,2023,12,5,17:00,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873426/,2023,12,5,17:15,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873427/,2023,12,5,17:30,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873428/,2023,12,5,17:45,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873429/,2023,12,5,18:00,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873430/,2023,12,5,18:15,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873431/,2023,12,5,18:30,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873432/,2023,12,5,18:45,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873433/,2023,12,5,19:00,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873434/,2023,12,5,19:15,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873435/,2023,12,5,19:30,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873436/,2023,12,5,19:45,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873437/,2023,12,5,20:00,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873438/,2023,12,5,20:15,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873439/,2023,12,5,20:30,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873440/,2023,12,5,20:45,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873441/,2023,12,5,21:00,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873442/,2023,12,5,21:15,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873443/,2023,12,5,21:30,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873444/,2023,12,5,21:45,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873455/,2023,12,6,19:30,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873458/,2023,12,6,20:15,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873459/,2023,12,6,20:30,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873460/,2023,12,6,20:45,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873461/,2023,12,6,21:00,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873462/,2023,12,6,21:15,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873463/,2023,12,6,21:30,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873464/,2023,12,6,21:45,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873553/,2023,12,7,20:30,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873554/,2023,12,7,20:45,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873555/,2023,12,7,21:00,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873556/,2023,12,7,21:15,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873557/,2023,12,7,21:30,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873558/,2023,12,7,21:45,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873574/,2023,12,8,20:45,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873575/,2023,12,8,21:00,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873576/,2023,12,8,21:15,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873577/,2023,12,8,21:30,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873578/,2023,12,8,21:45,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873589/,2023,12,9,19:30,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873592/,2023,12,9,20:15,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873593/,2023,12,9,20:30,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
"Naturaleza Encendida ""Insectos"" Madrid",Parque Enrique Tierno Galván,15.0,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-parque-enrique-tierno-galvan-17873594/,2023,12,9,20:45,"C. Meneses, 4, 28045 Madrid",40.39194595,-3.682049206937865
