,nombre,local,precio,enlace,año,mes,dia,hora,ubicacion,punto,barrio,lat,long
952,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708137/,2023,12,7,10:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
953,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708139/,2023,12,7,11:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
954,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708141/,2023,12,7,11:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
955,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708142/,2023,12,7,12:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
956,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708144/,2023,12,7,14:30,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
957,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708146/,2023,12,7,15:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
958,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708147/,2023,12,7,15:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
959,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708148/,2023,12,7,16:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
960,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708150/,2023,12,8,10:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
961,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708152/,2023,12,8,10:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
962,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708154/,2023,12,8,11:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
963,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708157/,2023,12,8,11:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
964,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708159/,2023,12,8,12:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
965,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708161/,2023,12,8,14:30,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
966,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708164/,2023,12,8,14:30,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
967,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708166/,2023,12,8,15:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
968,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708168/,2023,12,8,15:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
969,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708170/,2023,12,8,15:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
970,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708172/,2023,12,8,16:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
971,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708175/,2023,12,8,16:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
972,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708177/,2023,12,9,10:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
973,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708180/,2023,12,9,11:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
974,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708182/,2023,12,9,12:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
975,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708184/,2023,12,9,14:30,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
976,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708185/,2023,12,9,15:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
977,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708186/,2023,12,9,16:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
978,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708193/,2023,12,11,10:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
979,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708194/,2023,12,11,10:30,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
980,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708195/,2023,12,11,11:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
981,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708196/,2023,12,11,12:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
982,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708197/,2023,12,11,14:30,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
983,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708198/,2023,12,11,15:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
984,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708199/,2023,12,11,16:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
985,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708200/,2023,12,12,10:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
986,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708201/,2023,12,12,11:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
987,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708202/,2023,12,12,12:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
988,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708203/,2023,12,12,13:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
989,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708204/,2023,12,13,10:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
990,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708205/,2023,12,13,11:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
991,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708206/,2023,12,13,12:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
992,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708207/,2023,12,13,13:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
993,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708208/,2023,12,14,10:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
994,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708209/,2023,12,14,10:30,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
995,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708210/,2023,12,14,11:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
996,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708211/,2023,12,14,12:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
997,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708212/,2023,12,14,14:30,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
998,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708213/,2023,12,14,15:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
999,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708214/,2023,12,14,16:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1000,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708215/,2023,12,15,10:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1001,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708216/,2023,12,15,10:30,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1002,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708217/,2023,12,15,11:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1003,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708218/,2023,12,15,12:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1004,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708219/,2023,12,15,14:30,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1005,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708220/,2023,12,15,15:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1006,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708221/,2023,12,15,15:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1007,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708222/,2023,12,15,16:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1008,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708223/,2023,12,16,10:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1009,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708224/,2023,12,16,11:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1010,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708225/,2023,12,16,12:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1011,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708226/,2023,12,16,14:30,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1012,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708227/,2023,12,16,15:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1013,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708228/,2023,12,16,16:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1014,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708229/,2023,12,17,10:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1015,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708230/,2023,12,17,11:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1016,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708231/,2023,12,17,12:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1017,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708232/,2023,12,17,14:30,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1018,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708233/,2023,12,17,15:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1019,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708234/,2023,12,17,16:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1020,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708235/,2023,12,18,10:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1021,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708236/,2023,12,18,10:30,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1022,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708237/,2023,12,18,11:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1023,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708238/,2023,12,18,12:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1024,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708239/,2023,12,18,14:30,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1025,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708240/,2023,12,18,15:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1026,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708241/,2023,12,18,16:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1027,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708242/,2023,12,19,10:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1028,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708243/,2023,12,19,10:30,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1029,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708244/,2023,12,19,11:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1030,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708245/,2023,12,19,12:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1031,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708246/,2023,12,19,14:30,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1032,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708247/,2023,12,19,15:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1033,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708249/,2023,12,20,10:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1034,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708250/,2023,12,20,10:30,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1035,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708251/,2023,12,20,11:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1036,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708252/,2023,12,20,12:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1037,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708253/,2023,12,20,14:30,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1038,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708254/,2023,12,20,15:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1039,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708255/,2023,12,20,16:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1040,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708256/,2023,12,21,10:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1041,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708257/,2023,12,21,10:30,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1042,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708258/,2023,12,21,11:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
1043,Museo+Tour,Cívitas Metropolitano,0.0,https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708259/,2023,12,21,12:00,"Av. de Luis Aragonés, 4, 28022 Madrid",POINT (-3.6054987 40.4473145),Canillejas,40.4473145,-3.6054987
