Nombre,Fecha,Ubicacion,Precio,Enlace
El Brujo - Los dioses y Dios,2024-01-28T19:00:00.000+01:00,Teatro Bellas Artes,"desde 20,00 €",https://www.entradas.com/event/el-brujo-los-dioses-y-dios-madrid-teatro-bellas-artes-17922717/
El Brujo - Los dioses y Dios,2024-01-30T20:00:00.000+01:00,Teatro Bellas Artes,"desde 13,00 €",https://www.entradas.com/event/el-brujo-los-dioses-y-dios-madrid-teatro-bellas-artes-17922718/
El Brujo - Los dioses y Dios,2024-01-31T20:00:00.000+01:00,Teatro Bellas Artes,"desde 13,00 €",https://www.entradas.com/event/el-brujo-los-dioses-y-dios-madrid-teatro-bellas-artes-17922719/
El Brujo - Los dioses y Dios,2024-02-01T20:00:00.000+01:00,Teatro Bellas Artes,"desde 20,00 €",https://www.entradas.com/event/el-brujo-los-dioses-y-dios-madrid-teatro-bellas-artes-17922720/
El Brujo - Los dioses y Dios,2024-02-02T20:00:00.000+01:00,Teatro Bellas Artes,"desde 20,00 €",https://www.entradas.com/event/el-brujo-los-dioses-y-dios-madrid-teatro-bellas-artes-17922725/
El Brujo - Los dioses y Dios,2024-02-03T19:00:00.000+01:00,Teatro Bellas Artes,"desde 20,00 €",https://www.entradas.com/event/el-brujo-los-dioses-y-dios-madrid-teatro-bellas-artes-17922726/
El Brujo - Los dioses y Dios,2024-02-04T19:00:00.000+01:00,Teatro Bellas Artes,"desde 20,00 €",https://www.entradas.com/event/el-brujo-los-dioses-y-dios-madrid-teatro-bellas-artes-17922727/
El Brujo – El Lazarillo de Tormes,2024-03-20T20:00:00.000+01:00,Teatro Alcázar,"desde 20,00 €",https://www.entradas.com/event/el-brujo-el-lazarillo-de-tormes-madrid-teatro-alcazar-17884179/
El Brujo – El Lazarillo de Tormes,2024-04-24T20:00:00.000+02:00,Teatro Alcázar,"desde 20,00 €",https://www.entradas.com/event/el-brujo-el-lazarillo-de-tormes-madrid-teatro-alcazar-17884180/
El Brujo – El Lazarillo de Tormes,2024-05-08T20:00:00.000+02:00,Teatro Alcázar,"desde 20,00 €",https://www.entradas.com/event/el-brujo-el-lazarillo-de-tormes-madrid-teatro-alcazar-17884181/
El Brujo - El Viaje del Monstruo Fiero,2024-02-06T20:00:00.000+01:00,Teatro Bellas Artes,"desde 13,00 €",https://www.entradas.com/event/rafael-alvarez-el-brujo-el-brujo-el-viaje-del-monstruo-fiero-madrid-teatro-bellas-artes-17925758/
El Brujo - El Viaje del Monstruo Fiero,2024-02-07T20:00:00.000+01:00,Teatro Bellas Artes,"desde 13,00 €",https://www.entradas.com/event/rafael-alvarez-el-brujo-el-brujo-el-viaje-del-monstruo-fiero-madrid-teatro-bellas-artes-17925759/
El Brujo - El Viaje del Monstruo Fiero,2024-02-08T20:00:00.000+01:00,Teatro Bellas Artes,"desde 20,00 €",https://www.entradas.com/event/rafael-alvarez-el-brujo-el-brujo-el-viaje-del-monstruo-fiero-madrid-teatro-bellas-artes-17925760/
El Brujo - El Viaje del Monstruo Fiero,2024-02-09T20:00:00.000+01:00,Teatro Bellas Artes,"desde 20,00 €",https://www.entradas.com/event/rafael-alvarez-el-brujo-el-brujo-el-viaje-del-monstruo-fiero-madrid-teatro-bellas-artes-17925761/
El Brujo - El Viaje del Monstruo Fiero,2024-02-10T19:00:00.000+01:00,Teatro Bellas Artes,"desde 20,00 €",https://www.entradas.com/event/rafael-alvarez-el-brujo-el-brujo-el-viaje-del-monstruo-fiero-madrid-teatro-bellas-artes-17925762/
El Brujo - El Viaje del Monstruo Fiero,2024-02-11T19:00:00.000+01:00,Teatro Bellas Artes,"desde 20,00 €",https://www.entradas.com/event/rafael-alvarez-el-brujo-el-brujo-el-viaje-del-monstruo-fiero-madrid-teatro-bellas-artes-17925763/
El Brujo - El Viaje del Monstruo Fiero,2024-02-13T20:00:00.000+01:00,Teatro Bellas Artes,"desde 13,00 €",https://www.entradas.com/event/rafael-alvarez-el-brujo-el-brujo-el-viaje-del-monstruo-fiero-madrid-teatro-bellas-artes-17925764/
El Brujo - El Viaje del Monstruo Fiero,2024-02-14T20:00:00.000+01:00,Teatro Bellas Artes,"desde 13,00 €",https://www.entradas.com/event/rafael-alvarez-el-brujo-el-brujo-el-viaje-del-monstruo-fiero-madrid-teatro-bellas-artes-17925765/
El Brujo - El Viaje del Monstruo Fiero,2024-02-15T20:00:00.000+01:00,Teatro Bellas Artes,"desde 20,00 €",https://www.entradas.com/event/rafael-alvarez-el-brujo-el-brujo-el-viaje-del-monstruo-fiero-madrid-teatro-bellas-artes-17925766/
El Brujo - El Viaje del Monstruo Fiero,2024-02-16T20:00:00.000+01:00,Teatro Bellas Artes,"desde 20,00 €",https://www.entradas.com/event/rafael-alvarez-el-brujo-el-brujo-el-viaje-del-monstruo-fiero-madrid-teatro-bellas-artes-17925767/
El Brujo - El Viaje del Monstruo Fiero,2024-02-17T19:00:00.000+01:00,Teatro Bellas Artes,"desde 20,00 €",https://www.entradas.com/event/rafael-alvarez-el-brujo-el-brujo-el-viaje-del-monstruo-fiero-madrid-teatro-bellas-artes-17925768/
El Brujo - El Viaje del Monstruo Fiero,2024-02-18T19:00:00.000+01:00,Teatro Bellas Artes,"desde 20,00 €",https://www.entradas.com/event/rafael-alvarez-el-brujo-el-brujo-el-viaje-del-monstruo-fiero-madrid-teatro-bellas-artes-17925769/
El Brujo - El Viaje del Monstruo Fiero,2024-02-20T20:00:00.000+01:00,Teatro Bellas Artes,"desde 13,00 €",https://www.entradas.com/event/rafael-alvarez-el-brujo-el-brujo-el-viaje-del-monstruo-fiero-madrid-teatro-bellas-artes-17925770/
El Brujo - El Viaje del Monstruo Fiero,2024-02-21T20:00:00.000+01:00,Teatro Bellas Artes,"desde 13,00 €",https://www.entradas.com/event/rafael-alvarez-el-brujo-el-brujo-el-viaje-del-monstruo-fiero-madrid-teatro-bellas-artes-17925771/
El Brujo - El Viaje del Monstruo Fiero,2024-02-22T20:00:00.000+01:00,Teatro Bellas Artes,"desde 20,00 €",https://www.entradas.com/event/rafael-alvarez-el-brujo-el-brujo-el-viaje-del-monstruo-fiero-madrid-teatro-bellas-artes-17925772/
El Brujo - El Viaje del Monstruo Fiero,2024-02-23T20:00:00.000+01:00,Teatro Bellas Artes,"desde 20,00 €",https://www.entradas.com/event/rafael-alvarez-el-brujo-el-brujo-el-viaje-del-monstruo-fiero-madrid-teatro-bellas-artes-17925773/
El Brujo - El Viaje del Monstruo Fiero,2024-02-24T19:00:00.000+01:00,Teatro Bellas Artes,"desde 20,00 €",https://www.entradas.com/event/rafael-alvarez-el-brujo-el-brujo-el-viaje-del-monstruo-fiero-madrid-teatro-bellas-artes-17925774/
El Brujo - El Viaje del Monstruo Fiero,2024-02-25T19:00:00.000+01:00,Teatro Bellas Artes,"desde 20,00 €",https://www.entradas.com/event/rafael-alvarez-el-brujo-el-brujo-el-viaje-del-monstruo-fiero-madrid-teatro-bellas-artes-17925775/
El Brujo - El Viaje del Monstruo Fiero,2024-02-27T20:00:00.000+01:00,Teatro Bellas Artes,"desde 13,00 €",https://www.entradas.com/event/rafael-alvarez-el-brujo-el-brujo-el-viaje-del-monstruo-fiero-madrid-teatro-bellas-artes-17925776/
El Brujo - El Viaje del Monstruo Fiero,2024-02-28T20:00:00.000+01:00,Teatro Bellas Artes,"desde 13,00 €",https://www.entradas.com/event/rafael-alvarez-el-brujo-el-brujo-el-viaje-del-monstruo-fiero-madrid-teatro-bellas-artes-17925777/
